Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Cyprus pound   (CYP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
7-Apr-2004,,0.515948,0.14517,,0.404951,0.517862,0.00112592,0.0821507,,0.0251016,0.110509,,0.822811,0.0156096,0.150299,0.00643895,0.000592087,2.30727,0.178935,,0.0256209,0.0605841,0.445845,0.0980749,1.76841,,,0.174133,0.1868,0.0238332,0.181321,0.404951,,,0.0893793,0.527054,0.0173772,0.108558,0.185147,1.24792,0.679953,
8-Apr-2004,,0.520084,0.144845,0.235852,0.404911,0.511636,0.00111799,0.0819666,,0.0251895,,,0.820628,0.0155532,0.150095,0.00642452,0.000592929,2.3021,0.178534,,0.0255483,,0.446949,,1.76444,,,0.174242,0.186382,,0.180914,0.404911,,0.107008,,0.530023,,0.108182,0.184732,1.24695,0.678429,
9-Apr-2004,,,,,,,,0.0822848,,0.0254441,,,,,,0.00639496,0.000597109,,0.179227,,0.0256431,,,,1.7713,,,0.174305,0.187105,,0.181617,,,,,,0.0173847,,0.185449,1.24812,0.681063,
12-Apr-2004,,,,0.236113,0.407324,0.50831,0.00113054,0.0821389,,,,,,0.0155753,,0.0063879,,2.30697,0.178912,,0.0255673,,,,1.76818,,,,0.186776,,0.181297,0.407324,,,,,0.0173554,,0.185123,1.2483,0.679864,
13-Apr-2004,,0.523649,0.144411,0.23664,0.410459,,0.00113856,0.0824746,,0.0254183,0.109794,,0.817454,0.0155995,0.150925,0.00648892,,2.31637,0.179641,,0.0256093,,0.452382,0.0983934,1.77538,,,0.17309,0.187537,,0.182036,0.410459,,0.106454,0.0893208,0.527293,,,0.185877,1.24601,0.682634,
14-Apr-2004,,0.509889,0.143069,0.23796,0.410349,0.510676,0.00115041,0.0829204,,0.0254373,0.109939,,0.818403,,0.151679,0.00641448,,2.32898,0.180618,1.92171,0.0255647,0.0608207,0.447568,0.0985313,1.78504,,,0.172515,0.188557,,0.183026,0.410349,,,0.0893975,0.527555,,0.109356,0.186889,1.23673,0.686349,
15-Apr-2004,,0.507115,0.142938,0.237792,0.408619,0.510956,0.0011401,0.0831644,,0.0254976,0.110148,,0.819974,0.0156802,0.151554,0.00634141,,2.3358,0.181147,,0.0255381,0.061079,0.43704,0.0991259,1.79027,,,0.170868,0.18911,0.0240598,0.183563,0.408619,,0.104297,0.089601,0.529386,,0.109709,0.187436,1.22514,0.68836,
16-Apr-2004,,0.509975,0.143503,0.236479,0.408679,,0.00113435,0.0830156,,0.0253099,,,0.819862,0.0156553,0.151313,0.00632409,,,0.180819,1.93037,0.0254136,,0.438858,,1.78703,,,0.17183,0.188767,0.0240062,0.18323,0.408679,,0.105224,0.0895844,,0.0174111,0.109472,0.187097,1.22828,0.687112,
19-Apr-2004,,0.510915,0.143823,0.234485,0.407372,0.507506,0.00113553,0.082569,,0.0252851,0.110573,,0.823095,0.0155816,0.150663,0.00633077,,2.31899,0.179844,1.9352,0.0252504,0.0607419,0.437859,0.0992214,1.77739,,,0.172534,0.187749,0.0238376,0.182242,0.407372,,0.105873,0.0896565,0.531503,0.0173727,0.109054,0.186088,1.23649,0.683407,
20-Apr-2004,,0.508532,0.14322,0.23605,0.409188,0.507382,0.00114579,0.0829718,,0.0251673,0.110026,,0.819007,0.0156078,0.150766,0.00634696,0.000594169,2.33031,0.180721,1.925,0.0253505,0.0607386,0.441712,0.0989384,1.78606,,,0.171711,0.188665,0.0238732,0.183131,0.409188,,0.105167,0.0891004,0.527451,0.0174388,0.10954,0.186996,1.23284,0.686741,
21-Apr-2004,,0.505332,0.141127,,0.40941,0.508712,0.00115071,0.0835203,,0.0251341,0.10994,,0.81821,0.0157111,0.150871,0.00634792,,2.34574,0.181918,1.92559,0.0254384,0.0611117,0.434683,0.0988177,1.79789,,,0.172383,0.189915,0.0239004,0.184344,0.40941,,0.103642,0.0893138,0.525415,0.0174926,0.110389,0.188234,1.22213,0.691289,
22-Apr-2004,,0.503692,0.139527,0.23667,0.407528,0.508322,0.00113381,0.0834307,,0.0252636,0.110168,,0.819897,0.0156802,0.151007,0.00631337,0.000597367,2.34325,0.181725,1.92789,0.0253925,0.060973,0.429457,0.0993449,1.79598,,,0.172003,0.189713,0.0238287,0.184148,0.407528,,0.101106,0.0891328,0.527021,0.0174251,,0.188034,1.21904,0.690556,
23-Apr-2004,,0.506062,0.139535,0.235141,0.405542,0.50613,0.00112174,0.0832309,,0.0253335,0.110017,,0.818751,0.0156,0.150776,0.00629414,0.000594181,,0.181288,1.91843,0.0253396,0.0607314,0.43297,0.0993874,1.79166,,,0.171957,0.189257,0.0237819,0.183705,0.405542,,0.102362,0.0897582,0.525192,0.0173968,0.11,,1.22437,0.688894,
26-Apr-2004,,,0.140768,0.236483,0.405636,0.508781,0.00112493,0.0833297,,0.0252592,0.109852,,0.817367,,0.150492,0.00632755,0.000595239,2.34036,0.181501,1.92855,0.0253207,0.0611,0.43072,0.0991765,1.79377,,,0.17127,0.189479,0.0237558,0.183921,0.405636,,0.102178,0.0890227,0.524489,0.0174167,0.110044,0.187802,1.23002,0.689703,
27-Apr-2004,,0.505617,0.141406,0.236938,0.406218,0.509651,0.00112827,0.0832382,,0.025225,0.110066,,0.81895,0.0155941,,0.00634681,0.000596542,2.33779,0.181302,1.92733,0.0252144,0.0609099,0.434243,0.0995443,1.7918,,,0.171452,0.189271,0.0238637,0.183719,0.406218,,,0.0899407,0.528617,0.0173888,0.109831,0.187596,1.23259,0.688946,
28-Apr-2004,,0.504228,0.139769,0.236348,0.406648,0.503894,0.00111804,0.0832478,,0.0251368,0.110265,,0.820422,0.0155959,0.149821,0.00630975,0.000597697,2.33806,0.181322,1.92727,0.0251848,0.0607675,0.434499,0.100015,1.792,,,0.171784,0.189293,0.0238718,0.18374,0.406648,,0.101476,0.0899217,0.529205,0.017334,0.109873,0.187617,1.23005,0.689025,
29-Apr-2004,,0.497538,0.138852,0.236317,0.407723,0.506021,0.00111395,0.0837327,,0.0250605,0.110154,,0.819597,0.0156057,0.150892,,0.000599625,,0.182381,1.9354,0.0252407,0.0607574,0.431699,0.100305,1.80246,,,0.170819,0.190398,0.0239946,0.184813,0.407723,,0.100007,0.0899477,0.52965,0.0173461,0.110419,0.188713,1.21865,0.693047,
30-Apr-2004,,0.497303,0.138893,0.233376,0.404264,0.502506,0.00110234,0.0832157,,0.0252858,0.110586,,0.822891,0.0155237,0.150128,0.00625032,,,0.181259,1.93872,0.0249946,0.0603705,0.428149,0.100097,1.79138,,,0.17111,0.189227,0.023783,0.183676,0.404264,,0.100479,0.0899491,0.531142,0.0172145,0.109986,0.187552,1.22135,0.688785,
3-May-2004,,0.497619,0.138281,0.234216,0.405713,0.501863,0.00110325,0.0833032,,0.0253133,0.110754,,0.82417,0.0153326,0.150285,,0.000586716,2.3397,0.18145,1.93449,0.0250089,0.0603192,0.432805,0.10038,1.79326,,,,0.189426,,0.183869,0.405713,,0.09964,0.0902794,0.531045,,0.109898,0.187749,1.22202,0.689509,
4-May-2004,,0.495731,0.138241,0.23214,0.404329,0.501006,0.00109918,0.0829068,,0.0256113,0.111227,,0.82766,,0.149603,,0.000585119,2.32856,0.180586,1.94518,0.0248863,0.06014,0.429441,0.100542,1.78473,,,0.172719,0.188524,,0.182994,0.404329,,0.0992376,0.089791,0.5332,0.0171724,0.109364,0.186856,1.2265,0.686228,
5-May-2004,,0.499745,0.138309,0.230119,0.403961,0.497653,0.00109792,,,0.0257269,0.111328,,0.828422,0.0152631,0.14959,,,2.31822,0.179784,1.94228,0.0247971,0.0599874,0.432178,0.10136,1.7768,,,0.174847,0.187686,,0.182181,0.403961,,0.100689,0.0905171,0.536583,,0.109062,0.186025,1.22528,0.683178,
6-May-2004,,0.499885,0.138561,0.230932,0.405374,0.496186,0.00109817,0.0826067,,0.0257192,0.111319,,0.828424,0.0152997,0.149518,0.00628326,0.000585047,2.32014,0.179933,1.9417,0.0248006,0.0597898,0.435203,0.10151,1.77827,,,0.174238,0.187842,0.0236811,0.182332,0.405374,,0.100036,0.0913791,0.535137,0.0171868,0.10912,0.186179,1.22629,0.683744,
7-May-2004,,0.492658,0.13898,0.229552,0.4056,0.495203,0.00108808,0.0828978,,0.0257054,,,0.828393,0.0153467,0.149586,0.00621234,0.000588366,,0.180567,1.93029,0.0248712,0.0595247,0.432139,0.102359,1.78453,,,0.174252,0.188504,0.0236989,0.182974,0.4056,,0.100022,0.0908812,0.534429,0.0171564,0.109321,0.186835,1.23199,0.686153,
10-May-2004,,0.484701,0.136784,0.227739,0.405697,0.498538,0.00108749,0.0839098,,0.0255383,0.110537,,0.822512,0.0154508,0.149873,0.00616797,0.000593347,2.35668,0.182767,1.93533,0.0251346,0.059703,0.428306,0.101558,1.80628,,,0.172941,0.1908,,0.185203,0.405697,,0.0973389,0.0903138,0.532684,0.0171794,0.111024,0.189112,1.23012,0.694513,
11-May-2004,,0.484205,0.138349,0.222591,0.404042,0.501512,0.00107911,0.0840125,,0.0255229,0.110314,,0.820847,0.0153374,0.150226,0.00612685,0.000587775,2.35968,,1.93293,0.0251274,0.0597805,0.421063,0.100139,,,,0.173476,,,,0.404042,,0.0995558,0.0900482,0.532871,0.0171267,,,1.22035,0.695397,
12-May-2004,,0.485564,0.140233,,0.404767,0.499615,0.00108178,0.0837672,,0.0256129,0.110479,,0.822124,0.0152657,0.149949,0.00615505,0.000583445,2.35279,0.182465,1.94156,0.0250779,0.0596464,0.42226,0.100241,1.80329,,,0.173147,0.190485,0.0238609,0.184898,0.404767,,0.101369,0.0897852,0.533153,0.0171252,0.110657,0.188799,1.22767,0.693366,
13-May-2004,,0.480803,0.138311,0.2228,0.404424,0.497712,0.00108328,0.0839902,,0.0257674,0.110462,,0.82194,0.0154079,0.150184,0.00609828,0.000588109,2.35902,0.182948,1.9342,0.0250753,0.0597866,0.425395,0.100691,1.80807,,,0.172511,0.19099,0.0239089,0.185388,0.404424,,0.0997423,0.0901399,0.534855,0.0170971,0.111309,0.1893,1.22641,0.695204,
14-May-2004,,0.479497,0.139444,0.222905,0.403126,0.500571,0.00108469,0.0842127,,0.0257431,0.11056,,0.822653,0.0153399,0.150941,0.00609305,0.000588671,,0.183433,1.93869,0.0251129,0.0602391,0.417878,0.100507,1.81286,,,0.172793,0.191496,0.0239795,0.185879,0.403126,,,0.0899413,0.534093,0.0170581,0.111394,0.189801,1.21962,0.697045,
17-May-2004,,0.479032,0.140561,0.222944,0.401457,0.498553,0.00108199,0.0834275,,0.0260416,0.111584,,0.830243,0.0150249,0.150184,0.0060734,0.000581317,2.34322,0.181723,1.94665,0.0248664,0.0599006,0.416675,,1.79596,,,0.173709,0.18971,0.0237762,0.184146,0.401457,,0.102076,0.0902675,0.540418,0.0169119,0.110024,0.188032,1.22075,0.690546,
18-May-2004,,0.472629,0.140495,0.221576,0.400663,0.497113,0.00107775,0.0835539,,0.0259974,0.111375,,0.828725,0.015213,0.150214,0.0060506,0.000584009,2.34674,0.181996,1.94128,0.0248244,0.0601728,0.410455,0.10016,1.79866,,,0.174687,0.189996,0.0238491,0.184422,0.400663,,0.102004,0.0904623,0.540089,0.0169232,0.110318,0.188314,1.22023,0.691584,
19-May-2004,,0.480291,0.14068,0.221359,0.400986,0.501072,0.00107885,0.0833375,,0.0259334,0.111147,,0.826972,0.0152302,0.150278,0.00609074,0.000582483,2.3406,0.18152,1.94469,0.0247031,0.0597478,0.413383,0.0996239,1.79396,,,0.175766,0.189499,0.0237868,0.18394,0.400986,,0.102417,0.0907302,0.537544,0.0169449,0.109926,0.187822,1.22932,0.689776,
20-May-2004,,0.478925,,0.222759,0.40327,0.504735,0.00108852,0.0835666,,0.0258537,,,0.824632,0.0152859,0.150564,0.00610763,0.000587272,2.3471,0.182023,1.93839,0.0248204,0.0597649,0.419579,,1.79893,,,0.175873,0.190024,0.0238592,0.18445,0.40327,,0.101869,,,0.0169873,0.110379,0.188343,1.2256,0.691689,
21-May-2004,,0.481322,0.140325,0.216224,0.400571,0.500838,,0.0830848,,0.0259892,0.111201,,0.827373,0.015171,0.149891,0.00609934,0.000584531,,0.180974,1.94599,0.0247132,0.0594522,0.418329,0.100276,1.78856,,,0.175901,0.188929,0.0237217,0.183387,0.400571,,0.102033,0.0907257,0.539543,0.0168595,0.109608,0.187257,1.23291,0.687701,
24-May-2004,,0.480441,0.141227,0.215364,0.401823,,0.00107272,0.0833735,,0.0260098,0.111004,,0.825901,0.0152103,0.150543,0.00613414,0.000586264,2.34167,0.181603,1.93971,0.0247439,0.0596923,0.420541,0.100292,1.79478,,,0.176742,0.189585,0.0238031,0.184024,0.401823,,0.095185,,0.537119,0.0169385,0.10995,0.187908,1.23506,0.690091,
25-May-2004,,0.481034,0.141871,0.216166,0.3996,0.499413,0.00107243,0.0830253,,0.0262077,0.111418,,0.82896,0.0151497,0.15037,0.00607866,0.000584198,2.33184,0.18084,1.95403,0.0244829,0.0598808,0.418156,0.100822,1.78724,,,0.178603,0.188789,0.0237031,0.183251,0.3996,,0.103727,0.0907484,0.539651,0.0168368,0.109488,0.187118,1.24066,0.687192,
26-May-2004,,0.48538,0.141923,0.216926,0.399831,0.499702,0.00107423,0.0827352,,0.0262191,0.111431,,0.829008,0.0151035,,0.00612788,,2.32369,0.180208,1.95063,0.0243224,0.0597778,0.422721,0.10089,1.78099,,,0.177785,0.188129,0.0236328,0.182611,0.399831,,0.103835,0.0910929,0.539418,0.0168096,0.108972,0.186465,1.24468,0.684791,
27-May-2004,,0.486617,0.142164,0.216603,0.400588,0.50353,0.00107055,0.0825975,,0.0260982,0.111794,,0.831652,0.0150417,,0.00613683,0.000580342,2.31979,0.179906,1.96041,0.0242583,0.059699,0.425294,0.101619,1.77801,,,0.178497,0.187814,0.0235888,0.182305,0.400588,,0.103976,0.0914879,0.541499,0.0167922,0.109189,0.186152,1.24861,0.683643,
28-May-2004,,0.489441,0.142734,0.216023,0.40067,0.498476,0.00107248,0.0822553,,0.02625,0.112091,,0.833731,0.0149993,0.149466,0.00616126,0.000581251,,0.179163,1.96001,0.0241592,0.059654,0.431163,0.101525,1.77066,,,0.179106,0.187038,0.0234887,0.181552,0.40067,,0.10442,0.0918784,0.545179,0.0167789,0.10878,0.185383,1.2491,0.680819,
1-Jun-2004,,0.486785,0.144166,,0.399663,0.496797,0.00106894,0.0821423,,0.026328,0.1118,,0.831545,0.0149586,0.149356,0.00619469,0.00058448,2.30698,0.178912,1.95414,,0.0591987,0.4309,0.101656,1.76818,,,0.179101,0.186777,0.0234394,0.181298,0.399663,,0.105569,0.091503,,0.016741,0.108366,0.185124,1.24932,0.679867,
2-Jun-2004,,0.481605,0.143557,0.21533,,0.49909,0.00105786,0.0821053,,0.0265205,0.11218,,0.834229,0.0149617,0.149321,0.00613322,0.000585022,2.30594,0.178832,1.95707,0.0242259,0.0594724,0.427308,0.101822,1.76739,,,0.178945,0.186693,0.0233919,0.181216,,,0.105686,0.0914926,,,0.108066,0.18504,1.25413,0.679561,
3-Jun-2004,,0.472169,0.143287,0.21788,0.400066,0.50109,0.00106223,0.0823788,,0.0265573,0.112099,,0.833609,0.0150482,0.150117,0.00615929,0.000585164,2.31365,0.17943,1.95918,0.024308,,0.425191,0.101771,1.7733,,,0.178968,0.187317,0.023442,0.181822,0.400066,,0.105384,0.0911237,0.545466,0.0167708,0.108555,0.185659,1.25246,0.681833,
4-Jun-2004,,0.471065,0.143556,0.216896,0.398791,0.504972,0.00106026,0.0823774,,0.0265669,0.11191,,0.832016,0.0150877,0.149783,0.00613859,0.000586455,,0.179424,1.95537,0.0243162,0.0596909,0.423065,0.101689,1.77325,,,0.178986,0.187311,0.0234576,0.181817,0.398791,,0.105872,0.0908478,0.54471,0.0167489,0.108886,0.185654,1.25283,0.681813,
7-Jun-2004,,0.475206,0.142243,0.216579,0.397724,0.50452,,0.0819745,,0.0267317,0.112439,,0.835817,0.0150572,0.149708,0.00615958,0.000582835,2.30227,0.178547,,,0.0597789,,0.102104,1.76457,,,0.17942,0.186395,0.0233679,0.180927,0.397724,,0.104784,0.0915934,0.548487,0.016717,0.108083,0.184746,1.2482,0.678478,
8-Jun-2004,,0.477456,0.141982,0.217995,0.397891,0.503568,0.00105212,0.0819415,,0.0266831,0.112144,,0.833785,0.0150411,0.150145,0.00618236,0.000585164,2.30134,0.178475,1.95744,0.0242236,0.059808,0.429643,0.101823,1.76386,,,0.181664,0.18632,0.0233687,0.180855,0.397891,,0.104179,,0.54902,0.0167202,0.108172,0.184671,1.24939,0.678205,
9-Jun-2004,,0.474262,0.140816,0.218459,0.399082,0.502499,0.00106159,0.0822108,,0.0263969,0.111193,,0.827204,0.0151275,0.150405,0.00621969,0.000587594,2.3089,0.179062,1.94869,0.0243096,0.0597879,0.426836,0.101088,1.76966,,,0.180755,0.186932,0.023436,0.181449,0.399082,,,0.0916409,0.545876,0.0167826,0.108469,0.185278,1.24853,0.680434,
10-Jun-2004,,0.472312,0.141194,,0.39932,,0.00106061,0.0826304,,0.0263054,0.110811,,,0.0151745,0.151175,0.00622024,0.000592288,2.32072,0.179978,1.94102,0.0244382,,0.424916,0.099548,1.77871,,,,0.187889,0.0235488,0.182377,0.39932,,,0.0903156,0.544648,0.0168286,,0.186226,1.25088,0.683915,
11-Jun-2004,,0.476059,,0.220188,0.400153,0.502721,0.00105641,,,,0.110805,,0.823687,0.0152154,0.151549,0.00623694,0.00059174,,0.180543,1.9419,0.0245113,,0.435513,0.0993287,1.7843,,,0.179419,0.188479,0.023634,0.18295,0.400153,,0.105063,0.0896814,0.545881,0.0168628,0.109399,0.186811,1.24761,0.686063,
14-Jun-2004,,,0.1425,0.218804,,0.50202,0.00105769,0.0829947,,0.0262111,0.110902,,0.824365,0.0151771,0.15157,0.00619399,0.000592985,2.33089,0.180767,1.94665,0.0245329,0.0600833,0.430214,0.0989333,1.78651,,,0.180387,0.188713,,0.183177,,,0.104553,0.089617,0.544781,0.0168151,0.109869,0.187043,1.24256,0.686914,
15-Jun-2004,,0.469764,0.14226,0.220196,,,0.00105873,0.0828948,,0.0260365,0.111239,,0.826803,0.0151521,0.151521,0.00618821,0.000589878,2.32809,0.180549,1.95391,0.0244492,,0.428324,0.0995671,1.78436,,,0.180897,0.188485,0.0236419,0.182957,,,,0.0901264,,0.0167412,0.109427,0.186817,1.24511,0.686087,
16-Jun-2004,,0.475013,0.143168,0.218143,0.399415,,0.00105546,0.0826859,,0.0259148,0.111011,,0.825199,0.0150773,0.151843,0.0062527,0.000588189,2.32222,0.180094,1.95548,0.0244392,,0.43491,0.0994576,1.77986,,,0.181287,0.18801,0.0235824,0.182495,0.399415,,,0.0908842,0.54168,0.0167374,0.108972,0.186347,1.24943,0.684358,
17-Jun-2004,,0.467166,0.143176,0.217739,0.39784,0.496685,0.0010519,0.0825328,,0.0259218,0.110669,,0.822783,0.0149998,0.151832,0.0062071,0.000590398,2.31792,0.179761,1.95186,0.0244044,0.060172,0.428845,0.0985602,1.77657,,,0.179676,0.187662,0.0235313,0.182158,0.39784,,0.105497,0.0898804,0.543343,0.0166876,0.108816,0.186002,1.25477,0.683091,
18-Jun-2004,,0.466349,0.144063,0.218693,0.397868,0.501243,0.00105513,0.0826301,,0.025866,0.110801,,0.823548,0.0149879,0.152011,0.00624563,0.000590737,,0.179973,1.94753,0.0244368,0.0603551,0.424905,0.0982637,1.77866,,,0.179434,0.187884,0.0235617,0.182372,0.397868,,0.105703,0.0895152,0.54446,0.0167163,0.109076,0.186221,1.25379,0.683896,
21-Jun-2004,,0.46943,0.145201,0.21734,0.397444,0.50001,0.00105475,0.0824027,,0.0259183,0.111139,,0.826055,0.0148846,0.151896,0.00628584,0.000588806,2.31427,0.179477,1.94422,0.024362,0.0602789,0.428237,0.0989114,1.77377,,,0.180151,0.187366,0.0235039,0.18187,0.397444,,0.107067,0.0903928,0.546135,0.0166748,0.108707,0.185708,1.25156,0.682014,
22-Jun-2004,,0.468854,0.145936,0.2183,0.396806,0.502621,0.0010566,0.0825293,,0.0258657,0.111105,,0.82589,0.0147849,0.152096,0.00628971,0.00059068,2.31782,0.179753,1.94113,0.0244029,0.0604068,0.430397,0.0992174,1.77649,,,0.179517,0.187654,0.0235371,0.18215,0.396806,,0.108337,0.0900246,0.545141,0.0166767,0.108881,0.185994,1.24242,0.683062,
23-Jun-2004,,0.471576,0.146701,0.218123,0.397814,0.501942,0.00106221,0.0825745,,0.0259027,0.111133,,0.826079,0.0148381,0.151843,0.00628454,,2.31912,0.179854,1.94228,0.0244412,0.0602551,0.429066,0.0988836,1.77749,,,0.181083,0.187759,0.0235473,0.182252,0.397814,,0.108829,0.0907327,0.54371,0.0166836,0.108806,0.186098,1.24066,0.683444,
24-Jun-2004,,0.4703,0.145988,0.2183,0.397638,0.507958,0.00106323,0.0824236,,0.0261575,0.111263,,0.826947,0.0148852,0.151295,0.00630196,0.000587991,2.31485,0.179523,1.94567,0.0243889,0.0603684,0.426435,0.0989408,1.77422,,,0.181515,0.187414,0.023506,0.181917,0.397638,,0.107941,0.0898205,0.546187,0.0166708,0.108625,0.185755,1.23633,0.682187,
25-Jun-2004,,0.477172,0.145577,0.219645,0.399591,0.505214,0.00107414,0.0823253,,0.0260956,0.111284,,0.827061,0.0148449,0.151385,0.00634729,0.000589176,,0.179311,1.94487,0.0243597,0.0602061,0.43479,0.099905,1.77212,,,0.18094,0.187193,0.0234752,0.181702,0.399591,,0.107643,,0.545892,0.0166899,0.10849,0.185536,1.24182,0.681382,
28-Jun-2004,,0.473907,0.147739,0.218898,0.398775,0.506596,,0.082221,,0.0261082,0.111781,,0.830767,0.0148453,0.151292,0.00630978,0.000591234,,0.179082,1.95191,0.0243068,0.0596332,0.433553,0.0999178,1.76986,,,0.18231,0.186953,0.0234463,0.181469,0.398775,,0.109231,0.0901935,0.543886,0.0166319,0.10828,0.185299,1.24377,0.68051,
29-Jun-2004,,0.476639,0.146876,0.218124,0.398223,0.50624,0.00107434,0.0823284,,0.0259307,0.111564,,0.829194,0.0148259,0.151658,0.00629177,0.00059216,,0.179316,,0.024307,0.0590995,0.437049,0.0995615,1.77217,,,0.182071,0.187198,0.0234743,0.181706,0.398223,,0.109815,0.0907322,0.541868,0.0166646,0.10847,0.185541,1.24056,0.681399,
30-Jun-2004,,0.469847,0.14684,0.218773,0.397381,0.508822,0.00107137,0.082404,,0.0260922,0.111537,,0.829001,0.0148331,0.151662,0.0062929,0.000591779,2.3143,0.17948,1.94493,0.0243109,0.0591738,0.430562,0.0982632,1.7738,,,0.182019,0.18737,0.02348,0.181873,0.397381,,0.108776,0.0903644,0.543966,0.0166604,0.108653,0.185711,1.23562,0.682025,
1-Jul-2004,,0.476158,0.146544,0.219142,0.39658,0.507915,0.00106995,0.0822561,,0.025992,0.111442,,0.828408,0.0148389,0.151932,0.00629504,0.000590724,,0.17916,1.94453,0.0242524,0.059241,0.432926,0.0981417,1.77063,,,,,0.0234448,,0.39658,,0.110163,0.0902032,,,0.108466,0.18538,1.23737,0.680809,
2-Jul-2004,,0.480039,0.14835,0.22189,0.397105,0.51469,0.0010785,0.0824091,,0.0260351,0.111451,,0.828575,0.0148404,0.152451,0.00625463,0.000591302,,0.179491,1.96142,0.0243051,0.0594327,0.437137,0.097565,1.77391,,,0.183519,0.187381,0.0234864,0.181885,0.397105,,0.109043,0.0904598,0.54513,0.0167247,0.10863,0.185723,1.23959,0.682067,
5-Jul-2004,,0.484145,,0.22255,0.396289,0.511953,0.00107655,,,,0.112136,,0.833919,0.0148338,0.151788,0.00624616,0.000587165,2.30283,0.178591,1.95504,0.0241375,0.0593055,0.439423,0.0982348,1.76501,,,0.184545,0.186441,,0.180972,0.396289,,0.110439,,0.549421,0.0166665,0.10804,0.184791,1.24362,0.678645,
6-Jul-2004,,0.487062,0.147191,0.224009,0.395483,0.511856,0.00107617,0.0820276,,,0.112368,,0.83569,0.0147657,0.151512,0.00621158,0.000588937,2.30379,0.178665,1.96203,0.0241027,0.0590638,0.440419,0.0987055,1.76574,,,0.184195,0.186518,0.0233788,0.181047,0.395483,,0.109948,,0.548982,0.0166289,0.108166,0.184868,1.2461,0.678926,
7-Jul-2004,,0.485664,0.146963,0.222245,0.394356,0.512161,0.00106936,0.0816557,,0.0264841,0.112325,,0.835145,0.0147083,0.150724,0.00621469,0.000585251,2.29334,0.177855,1.95962,0.0239884,0.0589385,0.439234,0.0989456,1.75773,,,0.184708,0.185673,0.0232539,0.180226,0.394356,,0.109538,0.0908398,0.550365,0.0165617,0.107612,0.184029,1.25194,0.675848,
8-Jul-2004,,0.488286,0.148543,0.222859,0.396285,0.514,0.00107008,0.0817429,,0.0265523,0.112375,,0.835439,0.0147951,0.15082,0.00621855,0.000586391,2.29582,0.178047,1.96174,0.0240319,0.0586722,0.444173,0.0987287,1.75963,,,0.184484,0.185873,0.0232486,0.180421,0.396285,,0.111279,0.0910603,0.550511,0.0165808,0.107761,0.184228,1.25106,0.676578,
9-Jul-2004,,0.488539,0.148993,0.221631,0.396247,0.5112,0.00106851,0.0815818,,0.0265238,0.11237,,0.835412,0.0147562,0.150724,0.00622919,,,0.177696,1.96064,0.0240149,0.0586394,0.443568,0.0988123,1.75616,,,0.184236,0.185507,0.0231963,0.180065,0.396247,,0.111151,0.0911568,0.551355,0.0165594,0.107744,0.183865,1.25042,0.675244,
